gene_ID	LHX5_PTC_baseMean	LHX5_PTC_log2FoldChange	LHX5_PTC_lfcSE	LHX5_PTC_stat	LHX5_PTC_pvalue	LHX5_PTC_padj	LHX5_PTC_n_zeros
ENSG00000196776	737	0.365	0.115	3.17	0.00151	0.0889	0
ENSG00000116455	2460	-0.183	0.11	-1.67	0.0945	0.34	0
ENSG00000118292	122	-0.319	0.194	-1.65	0.0997	0.348	0
ENSG00000056558	274	0.0481	0.181	0.266	0.79	0.905	0
ENSG00000225285	5.37	1.02	1.09	0.935	0.35		0
ENSG00000010932	0.709	1.39	3.13	0.446	0.656		9
ENSG00000290755	0.366	0.971	3.65	0.266	0.79		9
ENSG00000115523	0.364	-2.43	3.5	-0.696	0.487		9
ENSG00000143774	759	-0.00253	0.131	-0.0192	0.985	0.993	0
ENSG00000088035	1320	0.0625	0.124	0.506	0.613	0.809	0
ENSG00000253102	1.58	-0.532	2.46	-0.217	0.829		7
ENSG00000106591	1560	-0.19	0.135	-1.4	0.16	0.432	0
ENSG00000146416	844	0.297	0.149	2	0.0458	0.254	0
ENSG00000115484	14700	-0.171	0.0889	-1.93	0.0539	0.271	0
ENSG00000011465	0.439	0.971	3.94	0.247	0.805		10
ENSG00000116771	295	0.0163	0.185	0.0885	0.929	0.97	0
ENSG00000168883	2980	-0.241	0.0751	-3.21	0.00131	0.0842	0
ENSG00000211795	0.74	4.19	3.02	1.39	0.165		10
ENSG00000256995	24.9	0.489	0.533	0.917	0.359		0
ENSG00000239713	47.5	0.533	0.346	1.54	0.124	0.382	0
ENSG00000143458	328	0.141	0.185	0.759	0.448	0.695	0
ENSG00000228971	1.15	2.87	2.38	1.21	0.228		6
ENSG00000108823	4.73	-1.74	1.04	-1.67	0.0942		0
ENSG00000162607	5130	-0.143	0.103	-1.39	0.165	0.436	0
ENSG00000290854	277	0.366	0.218	1.67	0.0941	0.339	0
ENSG00000233822	1510	0.0577	0.143	0.403	0.687	0.852	0
ENSG00000283907	39.8	-0.493	0.96	-0.514	0.607		0
ENSG00000142634	815	-0.168	0.156	-1.08	0.28	0.557	0
ENSG00000260179	4.87	-1.27	1.03	-1.23	0.219		2
ENSG00000240086	21.3	-0.198	0.556	-0.355	0.722		0
ENSG00000108231	195	-3.8	0.703	-5.41	6.26e-08	0.000149	1
ENSG00000185745	145	0.0654	0.242	0.27	0.787	0.903	0
ENSG00000126106	100	-0.155	0.208	-0.748	0.454	0.699	0
ENSG00000131697	529	0.0719	0.182	0.396	0.692	0.855	0
ENSG00000286827	49.1	-0.426	0.305	-1.4	0.162	0.434	0
ENSG00000149257	12900	-0.204	0.114	-1.79	0.0737	0.308	0
ENSG00000260740	2.55	0.982	1.71	0.574	0.566		4
ENSG00000162496	256	-0.0554	0.231	-0.24	0.81	0.916	0
ENSG00000176393	1760	0.057	0.117	0.486	0.627	0.817	0
ENSG00000123992	1050	-0.0576	0.116	-0.498	0.618	0.811	0
ENSG00000162419	1340	-0.345	0.153	-2.26	0.0241	0.199	0
ENSG00000101115	15500	-0.172	0.0886	-1.95	0.0516	0.267	0
ENSG00000180884	343	0.27	0.173	1.56	0.119	0.376	0
ENSG00000288759	3.22	-1.03	1.06	-0.981	0.327		1
ENSG00000096746	11800	-0.118	0.11	-1.07	0.285	0.562	0
ENSG00000148835	895	0.107	0.118	0.901	0.367	0.634	0
ENSG00000259732	2.31	-0.565	1.27	-0.445	0.656		1
ENSG00000095585	1.08	-1.42	2.53	-0.561	0.575		7
ENSG00000138160	6650	0.136	0.0955	1.42	0.155	0.427	0
ENSG00000290790	13.8	0.493	0.759	0.649	0.516		0
ENSG00000287564	2.08	2.45	2.25	1.09	0.275		5
ENSG00000106153	2270	-0.415	0.288	-1.44	0.149	0.419	0
ENSG00000272630	13.7	0.456	0.673	0.677	0.498		0
ENSG00000289115	6.05	0.304	0.883	0.344	0.731		0
ENSG00000215912	7.89	-0.299	0.891	-0.336	0.737		1
ENSG00000109047	0.602	1.77	3.59	0.494	0.621		10
ENSG00000134248	945	-0.0368	0.136	-0.27	0.787	0.903	0
ENSG00000163463	747	-0.111	0.113	-0.98	0.327	0.599	0
ENSG00000118432	59.6	0.562	0.339	1.66	0.0975	0.344	0
ENSG00000255507	1.63	-2.47	2.23	-1.11	0.267		6
ENSG00000232973	4.32	-0.381	0.946	-0.402	0.687		0
ENSG00000269609	599	0.405	0.156	2.6	0.00922	0.146	0
ENSG00000169862	646	-0.458	0.148	-3.08	0.00204	0.0972	0
ENSG00000273213	99.1	-1.15	0.906	-1.26	0.206	0.481	0
ENSG00000188883	336	0.0402	0.176	0.228	0.819	0.92	0
ENSG00000289107	5.05	-1.91	1.13	-1.69	0.0906		2
ENSG00000197446	3.31	2.02	1.52	1.33	0.184		2
ENSG00000119723	168	0.0361	0.218	0.165	0.869	0.942	0
ENSG00000167552	13100	-0.0106	0.0992	-0.107	0.915	0.964	0
ENSG00000289291	42.7	0.247	0.326	0.758	0.448	0.695	0
ENSG00000259230	1.48	0.971	2.38	0.409	0.683		6
ENSG00000114698	29.2	-0.00912	0.428	-0.0213	0.983		0
ENSG00000150433	548	0.173	0.124	1.4	0.163	0.434	0
ENSG00000120314	1200	-0.13	0.1	-1.29	0.196	0.47	0
ENSG00000279342	406	0.253	0.154	1.64	0.101	0.351	0
ENSG00000214226	38.3	-0.493	0.346	-1.43	0.154		0
ENSG00000261610	4	0.626	1.01	0.619	0.536		0
ENSG00000026025	5430	-0.0193	0.156	-0.124	0.902	0.958	0
ENSG00000251022	2190	0.306	0.118	2.59	0.0095	0.147	0
ENSG00000123329	98.1	0.0197	0.293	0.0673	0.946	0.978	0
ENSG00000069667	681	0.174	0.185	0.94	0.347	0.618	0
ENSG00000157800	1710	-0.00402	0.106	-0.0377	0.97	0.988	0
ENSG00000230896	6.76	-0.109	0.911	-0.119	0.905		0
ENSG00000120278	308	-0.108	0.3	-0.359	0.72	0.87	0
ENSG00000106348	1060	-0.172	0.134	-1.28	0.201	0.477	0
ENSG00000115486	1400	-0.16	0.0832	-1.92	0.0543	0.271	0
ENSG00000268288	2.18	0.402	1.6	0.252	0.801		3
ENSG00000176320	1.01	-1.91	2.03	-0.939	0.348		6
ENSG00000130783	16.1	0.426	0.512	0.832	0.405		0
ENSG00000275185	46.2	-0.234	0.297	-0.787	0.431	0.684	0
ENSG00000109107	987	0.0947	0.108	0.874	0.382	0.647	0
ENSG00000273483	2.1	4.33	2.06	2.1	0.0354		5
ENSG00000261168	7.18	-0.335	0.8	-0.419	0.676		0
ENSG00000188372	21.9	-0.462	0.507	-0.913	0.362		0
ENSG00000229021	3.03	0.658	1.12	0.587	0.557		1
ENSG00000286445	4.16	0.324	1.09	0.298	0.766		0
ENSG00000224714	0.299	1.86	4.26	0.437	0.662		10
ENSG00000272141	2.12	0.857	1.58	0.543	0.587		3
ENSG00000256615	0.649	-2.85	3.34	-0.854	0.393		10
ENSG00000139192	18.1	0.422	0.523	0.807	0.42		0
ENSG00000177301	117	0.292	0.252	1.16	0.247	0.524	0
ENSG00000163344	445	-0.341	0.122	-2.81	0.00503	0.122	0
ENSG00000174840	1210	0.247	0.147	1.68	0.0928	0.338	0
ENSG00000143878	782	-0.0039	0.225	-0.0173	0.986	0.994	0
ENSG00000286189	1.12	0.745	2.05	0.363	0.716		5
ENSG00000198793	7830	0.0379	0.0648	0.586	0.558	0.773	0
ENSG00000197933	185	0.405	0.345	1.17	0.241	0.518	0
ENSG00000120334	663	0.2	0.127	1.57	0.117	0.372	0
ENSG00000288837	2.37	0.00832	1.22	0.00684	0.995		1
ENSG00000164855	20.5	0.0808	0.57	0.142	0.887		0
ENSG00000131591	170	-0.241	0.211	-1.14	0.254	0.531	0
ENSG00000231028	12.6	1.05	0.643	1.64	0.101		0
ENSG00000204272	1200	-0.137	0.0997	-1.38	0.169	0.439	0
ENSG00000232139	3.09	0.82	1.15	0.713	0.476		2
ENSG00000253348	1.27	2.21	2.12	1.04	0.297		5
ENSG00000282572	29.3	0.152	0.424	0.359	0.719		0
ENSG00000187889	4.23	2.2	1.31	1.67	0.0944		2
ENSG00000173267	76.2	-0.155	0.293	-0.529	0.597	0.798	0
ENSG00000075891	51.5	-3.15	1.21	-2.6	0.00921	0.146	3
ENSG00000166341	1660	-0.00822	0.159	-0.0516	0.959	0.983	0
ENSG00000139675	319	-0.0708	0.124	-0.571	0.568	0.78	0
ENSG00000290921	346	-0.042	0.134	-0.313	0.754	0.888	0
ENSG00000268670	26.9	0.554	0.447	1.24	0.216		0
ENSG00000025770	1330	-0.255	0.128	-2	0.046	0.254	0
ENSG00000143412	42.1	-0.403	0.425	-0.948	0.343		0
ENSG00000247157	10.6	0.205	0.732	0.28	0.78		0
ENSG00000261437	43.5	0.599	0.377	1.59	0.113	0.366	0
ENSG00000187010	1.61	0.971	2.27	0.427	0.669		4
ENSG00000178125	2.04	1.87	2.06	0.91	0.363		4
ENSG00000165891	1950	0.0416	0.0989	0.421	0.674	0.846	0
ENSG00000289110	1.45	-0.204	1.98	-0.103	0.918		6
ENSG00000135679	5570	-0.108	0.149	-0.725	0.468	0.709	0
ENSG00000108352	462	-0.263	0.146	-1.8	0.0723	0.305	0
ENSG00000198570	12.3	-0.401	0.877	-0.457	0.648		1
ENSG00000197037	943	-0.192	0.124	-1.55	0.122	0.38	0
ENSG00000259426	20.6	1.23	0.475	2.58	0.0098		0
ENSG00000163092	5.79	0.97	0.964	1.01	0.314		0
ENSG00000250365	1.57	-0.252	1.82	-0.139	0.89		5
ENSG00000186230	1090	-0.2	0.127	-1.58	0.115	0.368	0
ENSG00000242950	1.48	0.766	1.73	0.442	0.659		5
ENSG00000196177	1090	-0.151	0.19	-0.792	0.429	0.682	0
ENSG00000235888	6.19	-2.38	0.808	-2.95	0.00321		0
ENSG00000117523	25500	-0.0226	0.106	-0.214	0.831	0.925	0
ENSG00000107175	581	-0.117	0.141	-0.836	0.403	0.664	0
ENSG00000229191	249	-0.251	0.209	-1.2	0.229	0.506	0
ENSG00000123307	0.833	2.44	3.06	0.797	0.426		9
ENSG00000132692	92.8	0.262	0.284	0.921	0.357	0.626	0
ENSG00000173947	97.7	0.443	0.375	1.18	0.238	0.515	0
ENSG00000286577	1.27	-1.45	2.42	-0.598	0.55		7
ENSG00000115107	728	-0.371	0.187	-1.98	0.0479	0.258	0
ENSG00000165462	5.89	-0.334	0.895	-0.374	0.709		1
ENSG00000007264	519	-0.468	0.186	-2.51	0.012	0.159	0
ENSG00000113282	4240	0.0388	0.0677	0.573	0.566	0.779	0
ENSG00000214772	1.75	-0.593	1.56	-0.381	0.703		5
ENSG00000137100	237	-0.0122	0.167	-0.0732	0.942	0.976	0
ENSG00000196684	21.5	0.198	0.536	0.37	0.711		0
ENSG00000225830	913	0.433	0.174	2.48	0.013	0.162	0
ENSG00000184588	523	-0.0536	0.158	-0.338	0.735	0.878	0
ENSG00000076685	1550	0.0799	0.113	0.71	0.478	0.717	0
ENSG00000272056	3.56	0.763	1.46	0.525	0.6		1
ENSG00000189280	5.32	3.12	1.69	1.84	0.0658		2
ENSG00000247363	20.4	-0.614	0.574	-1.07	0.285		0
ENSG00000131089	1860	0.0752	0.0943	0.798	0.425	0.679	0
ENSG00000067064	2180	0.736	0.225	3.27	0.00108	0.0813	0
ENSG00000143627	84.6	0.0757	0.27	0.28	0.78	0.899	0
ENSG00000291109	2.49	-0.986	1.58	-0.624	0.532		4
ENSG00000291175	2770	0.19	0.146	1.3	0.194	0.468	0
ENSG00000182712	173	-0.154	0.189	-0.812	0.417	0.673	0
ENSG00000110711	333	-0.0166	0.125	-0.133	0.894	0.954	0
ENSG00000280486	0.654	0.00911	3	0.00303	0.998		8
ENSG00000249471	95.8	-0.329	0.249	-1.32	0.186	0.459	0
ENSG00000167550	106	0.0493	0.216	0.228	0.82	0.92	0
ENSG00000081019	1200	0.152	0.133	1.15	0.252	0.529	0
ENSG00000140854	978	-0.258	0.121	-2.13	0.0331	0.22	0
ENSG00000263513	210	0.564	0.25	2.26	0.024	0.199	0
ENSG00000229348	0.698	3.46	3.47	0.997	0.319		10
ENSG00000227896	46.8	0.0801	0.38	0.211	0.833	0.926	0
ENSG00000067445	1870	0.164	0.0949	1.73	0.0842	0.324	0
ENSG00000225279	0.435	-1.47	3.94	-0.374	0.708		10
ENSG00000257702	4.89	0.194	1.11	0.175	0.861		1
ENSG00000172785	1450	0.00326	0.114	0.0286	0.977	0.991	0
ENSG00000143418	4300	-0.311	0.105	-2.96	0.00304	0.105	0
ENSG00000229750	0.407	-0.454	4.01	-0.113	0.91		10
ENSG00000184956	1.96	-0.574	1.5	-0.382	0.702		3
ENSG00000122482	5690	0.0511	0.0886	0.577	0.564	0.778	0
ENSG00000060656	1050	-0.139	0.127	-1.09	0.275	0.553	0
ENSG00000156802	2150	-0.0448	0.107	-0.419	0.676	0.846	0
ENSG00000058453	1300	0.133	0.119	1.12	0.263	0.539	0
ENSG00000133063	1.33	0.00912	2.71	0.00337	0.997		9
ENSG00000138738	874	0.21	0.15	1.4	0.16	0.432	0
ENSG00000167553	14200	-0.043	0.117	-0.369	0.712	0.865	0
ENSG00000237424	3.05	-0.577	1.22	-0.473	0.636		4
ENSG00000254682	149	-0.18	0.202	-0.892	0.373	0.638	0
ENSG00000274895	1.28	-0.536	2.1	-0.256	0.798		4
ENSG00000167565	564	-0.11	0.15	-0.737	0.461	0.704	0
ENSG00000204779	1.05	-1.42	2.8	-0.507	0.612		8
ENSG00000142945	3220	0.109	0.0966	1.13	0.26	0.537	0
ENSG00000284703	1.86	3.45	2.03	1.7	0.0891		4
ENSG00000156384	225	0.423	0.188	2.25	0.0245	0.2	0
ENSG00000105278	257	-0.259	0.153	-1.7	0.0896	0.333	0
ENSG00000275180	58.4	0.122	0.297	0.411	0.681	0.849	0
ENSG00000260578	50.7	0.311	0.316	0.984	0.325	0.598	0
ENSG00000158747	123	-0.174	0.296	-0.587	0.557	0.772	0
ENSG00000106066	1360	-0.275	0.121	-2.27	0.0231	0.197	0
ENSG00000241525	1.27	0.00912	2.53	0.00361	0.997		8
ENSG00000158246	3210	-0.341	0.194	-1.76	0.0783	0.315	0
ENSG00000018625	2910	-0.325	0.513	-0.633	0.527	0.752	0
ENSG00000214029	1140	0.205	0.131	1.57	0.117	0.373	0
ENSG00000139618	3570	0.469	0.162	2.89	0.00388	0.111	0
ENSG00000120471	0.853	0.706	2.17	0.325	0.745		6
ENSG00000189057	2280	0.0894	0.15	0.598	0.55	0.768	0
ENSG00000086598	7940	0.0297	0.0873	0.34	0.734	0.877	0
ENSG00000110651	3770	-0.0787	0.122	-0.645	0.519	0.746	0
ENSG00000121749	1830	-0.000846	0.0896	-0.00944	0.992	0.997	0
ENSG00000223571	10.3	0.0657	0.642	0.102	0.919		6
ENSG00000079974	668	-0.198	0.108	-1.84	0.0658	0.293	0
ENSG00000133115	4.67	6.68	1.98	3.38	0.000723		5
ENSG00000113387	6100	0.106	0.104	1.02	0.309	0.582	0
ENSG00000077514	1900	-0.0831	0.0888	-0.936	0.349	0.62	0
ENSG00000233695	2.55	-0.19	1.6	-0.119	0.906		5
ENSG00000178385	617	0.35	0.142	2.46	0.0137	0.163	0
ENSG00000154473	7940	0.00983	0.105	0.0935	0.925	0.969	0
ENSG00000162631	92.4	0.315	0.328	0.959	0.337	0.609	0
ENSG00000160877	8970	-0.206	0.114	-1.8	0.0713	0.304	0
ENSG00000104205	273	0.909	0.24	3.79	0.000151	0.04	0
ENSG00000235919	65	0.269	0.272	0.99	0.322	0.595	0
ENSG00000256751	14.5	0.826	0.594	1.39	0.165		0
ENSG00000257096	0.87	-3.77	2.19	-1.72	0.0855		6
ENSG00000258744	86.2	0.144	0.287	0.5	0.617	0.81	0
ENSG00000238184	5.37	-0.599	1.24	-0.483	0.629		1
ENSG00000058866	18.7	0.351	0.537	0.653	0.514		0
ENSG00000100558	12.6	0.526	0.691	0.762	0.446		0
ENSG00000271989	3.92	1.87	1.98	0.944	0.345		4
ENSG00000188021	2020	0.219	0.0981	2.24	0.0253	0.201	0
ENSG00000230074	95.4	0.275	0.301	0.914	0.361	0.629	0
ENSG00000137642	8270	0.0683	0.0699	0.978	0.328	0.6	0
ENSG00000073849	4690	0.0242	0.141	0.172	0.864	0.939	0
ENSG00000139546	941	-0.193	0.14	-1.37	0.17	0.44	0
ENSG00000159423	1340	-0.154	0.133	-1.15	0.25	0.527	0
ENSG00000269967	5.94	2.67	1.27	2.11	0.0348		0
ENSG00000132970	2150	-0.269	0.149	-1.81	0.0706	0.303	0
ENSG00000134684	9370	-0.248	0.0996	-2.49	0.0127	0.161	0
ENSG00000129167	22.7	0.57	0.574	0.993	0.321		0
ENSG00000099204	4970	0.0934	0.0957	0.976	0.329	0.6	0
ENSG00000021826	1210	-0.0557	0.187	-0.298	0.765	0.893	0
ENSG00000186523	219	-0.248	0.156	-1.59	0.111	0.364	0
ENSG00000261594	9.74	0.913	0.704	1.3	0.195		0
ENSG00000166860	2940	-0.108	0.0911	-1.18	0.238	0.515	0
ENSG00000213023	421	-0.121	0.15	-0.806	0.42	0.674	0
ENSG00000227060	2.23	-0.256	1.29	-0.199	0.842		4
ENSG00000162521	16300	-0.206	0.0913	-2.25	0.0243	0.2	0
ENSG00000226454	2.38	1.63	1.82	0.899	0.369		4
ENSG00000129559	2400	-0.115	0.103	-1.12	0.261	0.538	0
ENSG00000197054	101	1.05	0.386	2.72	0.00647	0.131	0
ENSG00000251666	19.1	-0.213	0.517	-0.412	0.681		0
ENSG00000176171	774	-0.0107	0.154	-0.069	0.945	0.977	0
ENSG00000158874	1.14	1.29	2.51	0.512	0.609		8
ENSG00000184672	5.34	-0.347	0.979	-0.355	0.723		0
ENSG00000136631	1140	0.0347	0.102	0.34	0.734	0.877	0
ENSG00000121316	443	0.0649	0.169	0.383	0.702	0.859	0
ENSG00000135341	3300	0.0604	0.0823	0.734	0.463	0.706	0
ENSG00000290117	18.7	0.657	0.537	1.22	0.221		0
ENSG00000151079	210	0.311	0.228	1.36	0.173	0.443	0
ENSG00000289703	0.537	0.978	3.02	0.323	0.746		8
ENSG00000170049	59.9	-0.396	0.278	-1.43	0.154	0.425	0
ENSG00000047230	2650	0.0585	0.0938	0.624	0.533	0.757	0
ENSG00000198711	1.12	1.05	2.14	0.489	0.625		7
ENSG00000142583	6.36	0.377	0.854	0.441	0.659		0
ENSG00000259645	1.33	3.18	2.14	1.49	0.136		5
ENSG00000117419	1400	-0.331	0.111	-2.97	0.00295	0.104	0
ENSG00000135821	9630	-0.134	0.0876	-1.53	0.127	0.387	0
ENSG00000180329	1310	-0.242	0.0946	-2.56	0.0104	0.152	0
ENSG00000271427	1.4	-2.82	2.01	-1.41	0.16		5
ENSG00000148346	9.48	0.355	0.775	0.459	0.646		0
ENSG00000272004	0.647	0.00911	3.01	0.00303	0.998		8
ENSG00000046653	4740	0.0163	0.0813	0.2	0.841	0.93	0
ENSG00000235052	1.84	0.828	1.39	0.596	0.551		0
ENSG00000267222	3.39	-1.83	1.14	-1.6	0.11		1
ENSG00000099246	2320	0.323	0.124	2.6	0.0093	0.147	0
ENSG00000226352	0.538	0.00912	3.04	0.003	0.998		8
ENSG00000291299	691	0.0753	0.128	0.588	0.556	0.772	0
ENSG00000084444	1320	0.101	0.125	0.809	0.419	0.673	0
ENSG00000141084	1110	0.00836	0.103	0.0808	0.936	0.973	0
ENSG00000175756	1470	-0.261	0.147	-1.77	0.0765	0.312	0
ENSG00000226849	3.88	-1.58	1.13	-1.4	0.162		1
ENSG00000068438	967	-0.197	0.0927	-2.12	0.0339	0.221	0
ENSG00000154781	704	-0.209	0.108	-1.93	0.054	0.271	0
ENSG00000143376	4210	0.0677	0.0782	0.866	0.386	0.651	0
ENSG00000140577	351	0.167	0.209	0.8	0.424	0.678	0
ENSG00000126581	1470	0.0176	0.0835	0.211	0.833	0.926	0
ENSG00000204392	1350	-0.393	0.116	-3.4	0.000669	0.0712	0
ENSG00000121897	763	0.218	0.14	1.56	0.119	0.376	0
ENSG00000229588	1.44	1.86	2.28	0.817	0.414		5
ENSG00000128655	34.3	-0.253	0.362	-0.699	0.485		0
ENSG00000141458	1780	0.172	0.157	1.1	0.273	0.55	0
ENSG00000287875	0.952	-1.2	2.21	-0.543	0.587		6
ENSG00000229613	0.573	-1.42	3.34	-0.424	0.671		9
ENSG00000205669	0.354	-2.38	3.99	-0.595	0.552		10
ENSG00000232233	6.39	0.585	0.934	0.626	0.531		1
ENSG00000258884	9.85	-0.248	0.69	-0.36	0.719		0
ENSG00000130711	1.56	2.02	2.22	0.91	0.363		5
ENSG00000229989	12	0.85	1.02	0.834	0.405		1
ENSG00000288075	134	0.0736	0.237	0.311	0.756	0.889	0
ENSG00000204832	1.38	4.03	2.36	1.71	0.0872		7
ENSG00000165972	3.12	1.17	1.36	0.86	0.39		2
ENSG00000133019	265	-0.134	0.192	-0.699	0.485	0.721	0
ENSG00000290569	33.9	-0.683	0.477	-1.43	0.152		0
ENSG00000116663	11.1	0.926	0.646	1.43	0.152		0
ENSG00000244754	2960	0.115	0.0965	1.19	0.235	0.512	0
ENSG00000286833	2.32	-1.89	1.62	-1.17	0.244		3
ENSG00000226091	67.5	0.188	0.277	0.678	0.498	0.729	0
ENSG00000170989	125	0.248	0.282	0.879	0.38	0.645	0
ENSG00000162526	8.27	2.78	0.929	2.99	0.0028		0
ENSG00000078668	3050	0.0488	0.101	0.484	0.628	0.818	0
ENSG00000258343	0.642	-0.621	2.59	-0.239	0.811		7
ENSG00000248174	4.59	0.546	0.916	0.596	0.551		0
ENSG00000115207	4920	-0.259	0.0973	-2.66	0.00781	0.139	0
ENSG00000115738	517	-0.473	0.19	-2.49	0.0129	0.162	0
ENSG00000135905	80.8	0.484	0.312	1.55	0.121	0.379	0
ENSG00000289102	130	-0.0763	0.255	-0.3	0.764	0.893	0
ENSG00000088053	5.09	-0.193	0.959	-0.201	0.841		1
ENSG00000287739	0.576	-2.53	3.09	-0.819	0.413		9
ENSG00000260910	2.71	0.035	1.62	0.0216	0.983		7
ENSG00000120156	143	-0.233	0.316	-0.738	0.461	0.704	0
ENSG00000275835	781	0.149	0.113	1.32	0.186	0.458	0
ENSG00000230453	532	0.407	0.188	2.17	0.03	0.211	0
ENSG00000232995	35.5	0.406	0.406	0.999	0.318		0
ENSG00000134369	6290	0.00804	0.209	0.0384	0.969	0.988	0
ENSG00000196159	460	-0.107	0.254	-0.423	0.672	0.845	0
ENSG00000267414	7.2	0.292	1.06	0.274	0.784		0
ENSG00000132780	29900	-0.201	0.114	-1.77	0.0768	0.313	0
ENSG00000260329	7.5	0.253	0.993	0.255	0.799		1
ENSG00000129514	21.8	1.27	1.45	0.875	0.382		4
ENSG00000286626	10.8	0.759	0.865	0.877	0.38		1
ENSG00000227248	8.73	1.4	0.726	1.93	0.0535		0
ENSG00000107929	4010	0.0321	0.07	0.458	0.647	0.829	0
ENSG00000124370	125	-0.0984	0.181	-0.543	0.587	0.792	0
ENSG00000259523	2.95	-0.773	1.36	-0.568	0.57		2
ENSG00000183401	43.8	0.301	0.33	0.912	0.362	0.63	0
ENSG00000180758	96.1	0.361	0.275	1.31	0.189	0.462	0
ENSG00000104814	150	-0.181	0.212	-0.854	0.393	0.655	0
ENSG00000107593	9.79	-0.47	0.851	-0.552	0.581		1
ENSG00000243660	68.5	0.375	0.267	1.4	0.161	0.432	0
ENSG00000289305	1.56	3.68	1.98	1.86	0.0631		3
ENSG00000261845	3.97	1.07	1.17	0.921	0.357		0
ENSG00000171631	1.71	-4.43	2.01	-2.2	0.0276		6
ENSG00000126091	333	0.3	0.184	1.63	0.104	0.353	0
ENSG00000176463	464	-0.0086	0.135	-0.0639	0.949	0.979	0
ENSG00000259431	440	-0.0577	0.141	-0.409	0.682	0.849	0
ENSG00000274349	299	0.113	0.236	0.479	0.632	0.82	0
ENSG00000171766	424	0.419	0.188	2.23	0.0255	0.201	0
ENSG00000099290	2780	-0.0551	0.104	-0.529	0.597	0.797	0
ENSG00000227877	1.85	-3.87	2.12	-1.83	0.0675		8
ENSG00000169885	24.3	-0.133	0.386	-0.344	0.73		0
ENSG00000154342	3.97	-0.27	0.994	-0.272	0.786		1
ENSG00000111667	4040	-0.109	0.0819	-1.33	0.182	0.454	0
ENSG00000168610	4800	0.115	0.114	1	0.315	0.588	0
ENSG00000145041	2730	-0.142	0.101	-1.41	0.159	0.432	0
ENSG00000278811	13	0.443	0.736	0.602	0.547		0
ENSG00000263338	1.69	-1.54	1.73	-0.89	0.374		2
ENSG00000133065	1790	0.116	0.0971	1.19	0.233	0.511	0
ENSG00000065911	8500	0.0566	0.125	0.453	0.65	0.832	0
ENSG00000143443	74	0.282	0.277	1.02	0.309	0.582	0
ENSG00000267053	9.02	0.55	0.803	0.685	0.493		0
ENSG00000037637	1210	-0.0617	0.0999	-0.618	0.537	0.759	0
ENSG00000107719	1350	0.0863	0.102	0.848	0.396	0.658	0
ENSG00000143001	1.58	3.87	2.3	1.68	0.093		6
ENSG00000162542	109	-0.688	0.247	-2.79	0.00528	0.123	0
ENSG00000143603	204	-0.392	0.295	-1.33	0.184	0.457	0
ENSG00000260879	5.2	3.59	1.62	2.21	0.0271		1
ENSG00000287200	50.3	0.421	0.368	1.15	0.252	0.529	0
ENSG00000117481	742	0.262	0.0947	2.77	0.00563	0.126	0
ENSG00000197562	443	0.0435	0.151	0.289	0.773	0.896	0
ENSG00000136156	3440	0.0877	0.118	0.742	0.458	0.702	0
ENSG00000125484	6060	-0.165	0.113	-1.45	0.146	0.414	0
ENSG00000219481	1160	0.246	0.191	1.29	0.198	0.473	0
ENSG00000049769	182	-0.605	0.188	-3.23	0.00125	0.0842	0
ENSG00000225855	21.9	0.598	0.457	1.31	0.19		0
ENSG00000249926	1.4	-1.47	2.06	-0.716	0.474		3
ENSG00000162687	617	0.0343	0.128	0.269	0.788	0.904	0
ENSG00000026103	131	0.621	0.234	2.65	0.00805	0.141	0
ENSG00000160318	4.29	0.869	1.15	0.754	0.451		0
ENSG00000067560	13400	-0.144	0.0847	-1.69	0.0902	0.334	0
ENSG00000179855	61.2	-0.115	0.342	-0.337	0.736	0.878	0
ENSG00000241042	0.395	-1.48	4	-0.369	0.712		10
ENSG00000271811	1.57	0.439	2.52	0.174	0.862		7
ENSG00000180891	255	-0.393	0.232	-1.69	0.0904	0.334	0
ENSG00000288816	0.811	0.386	2.9	0.133	0.894		8
ENSG00000290717	114	0.00574	0.27	0.0213	0.983	0.993	0
ENSG00000186340	1420	-0.254	0.216	-1.18	0.238	0.516	0
ENSG00000070366	2360	0.0536	0.104	0.516	0.606	0.804	0
ENSG00000272100	1.04	2.86	2.27	1.26	0.208		5
ENSG00000289354	0.681	0.979	2.69	0.363	0.716		7
ENSG00000117115	176	-0.21	0.267	-0.785	0.432	0.684	0
ENSG00000232300	137	-0.189	0.23	-0.823	0.411	0.668	0
ENSG00000171823	164	0.269	0.274	0.982	0.326	0.598	0
ENSG00000162909	2070	0.0307	0.151	0.204	0.838	0.929	0
ENSG00000214595	51	0.9	0.402	2.24	0.0252	0.201	0
ENSG00000163395	1.47	0.765	1.53	0.499	0.618		4
ENSG00000285407	4.09	0.148	1.04	0.143	0.886		0
ENSG00000161243	223	0.307	0.181	1.7	0.0897	0.333	0
ENSG00000084623	5520	-0.0205	0.082	-0.25	0.803	0.912	0
ENSG00000162624	9.59	-1.88	0.857	-2.2	0.028		1
ENSG00000213516	2210	0.119	0.109	1.09	0.274	0.552	0
ENSG00000076003	8270	0.0436	0.0781	0.558	0.577	0.785	0
ENSG00000116285	2630	-0.565	0.167	-3.38	0.000714	0.0716	0
ENSG00000175395	58.2	0.551	0.313	1.76	0.0787	0.315	0
ENSG00000251287	4.08	0.226	1.04	0.218	0.827		1
