gene_ID	day_4_vs_day_2_baseMean	day_4_vs_day_2_log2FoldChange	day_4_vs_day_2_lfcSE	day_4_vs_day_2_stat	day_4_vs_day_2_pvalue	day_4_vs_day_2_padj	day_4_vs_day_2_n_zeros
ENSG00000162430	2940	0.231	0.119	1.95	0.0514	0.202	0
ENSG00000291074	22.7	0.675	0.548	1.23	0.218	0.485	0
ENSG00000126947	990	-0.278	0.126	-2.2	0.0277	0.132	0
ENSG00000249669	8.51	-0.615	0.849	-0.724	0.469	0.726	0
ENSG00000264964	12.4	0.12	0.777	0.154	0.877	0.954	0
ENSG00000233098	1620	0.293	0.122	2.4	0.0166	0.0926	0
ENSG00000125812	593	-0.183	0.132	-1.39	0.166	0.413	0
ENSG00000163219	38.1	1.01	0.431	2.35	0.0188	0.101	0
ENSG00000109016	264	0.0607	0.179	0.339	0.734	0.888	0
ENSG00000235530	27.7	-0.468	0.461	-1.01	0.31	0.59	0
ENSG00000289453	3.98	-0.303	1.24	-0.244	0.807		0
ENSG00000250999	9.84	0.0701	0.79	0.0887	0.929	0.974	0
ENSG00000034152	452	0.0169	0.155	0.109	0.913	0.968	0
ENSG00000184185	83.5	0.959	0.298	3.22	0.00127	0.0133	0
ENSG00000182983	1.17	0.363	2.04	0.178	0.859		0
ENSG00000212719	453	0.215	0.159	1.35	0.176	0.427	0
ENSG00000136295	1670	0.316	0.111	2.85	0.00441	0.0346	0
ENSG00000274933	7.7	-0.645	1.15	-0.558	0.577	0.801	1
ENSG00000173928	95.2	-0.238	0.334	-0.714	0.475	0.731	0
ENSG00000271937	5.7	-0.00419	1.04	-0.00403	0.997		0
ENSG00000109046	2910	0.258	0.137	1.88	0.0598	0.221	0
ENSG00000232859	63.5	0.797	0.317	2.51	0.012	0.0726	0
ENSG00000084093	9390	-0.0152	0.0962	-0.158	0.875	0.954	0
ENSG00000009307	31200	-0.0586	0.135	-0.435	0.664	0.854	0
ENSG00000130803	1990	-0.0783	0.111	-0.706	0.48	0.734	0
ENSG00000087095	1390	-0.171	0.127	-1.35	0.178	0.431	0
ENSG00000102241	3480	-0.0237	0.126	-0.188	0.851	0.944	0
ENSG00000006606	2.61	-0.129	1.42	-0.0911	0.927		0
ENSG00000126243	213	0.0462	0.191	0.242	0.809	0.925	0
ENSG00000276334	93.4	0.0215	0.396	0.0542	0.957	0.984	0
ENSG00000287721	1.37	-0.455	2.3	-0.198	0.843		2
ENSG00000142544	49.5	-0.0548	0.351	-0.156	0.876	0.954	0
ENSG00000153902	51.8	0.31	0.356	0.871	0.383	0.659	0
ENSG00000109083	391	0.0695	0.213	0.326	0.745	0.893	0
ENSG00000244045	414	-0.117	0.158	-0.743	0.457	0.718	0
ENSG00000027847	235	-0.163	0.185	-0.879	0.379	0.655	0
ENSG00000004139	99.6	-0.128	0.25	-0.51	0.61	0.82	0
ENSG00000168546	25.1	-0.144	0.463	-0.311	0.756	0.897	0
ENSG00000265254	1.56	-1.47	2	-0.736	0.462		1
ENSG00000086544	308	-0.0539	0.166	-0.326	0.745	0.893	0
ENSG00000286565	2.3	0.433	1.64	0.263	0.792		0
ENSG00000087111	614	-0.221	0.16	-1.38	0.169	0.417	0
ENSG00000269151	2.84	0.978	1.48	0.66	0.509		1
ENSG00000138660	946	-0.41	0.129	-3.17	0.00153	0.0154	0
ENSG00000185442	198	-0.42	0.203	-2.06	0.0391	0.167	0
ENSG00000125551	16.2	-0.316	0.63	-0.502	0.616	0.824	0
ENSG00000182183	8.12	-0.126	0.857	-0.147	0.883	0.956	0
ENSG00000162702	5890	-0.559	0.108	-5.16	2.47e-07	8.6e-06	0
ENSG00000265287	1.34	-2.07	2.25	-0.919	0.358		1
ENSG00000119705	3920	-0.436	0.146	-3	0.00272	0.0239	0
ENSG00000264044	2.69	-2.6	1.78	-1.46	0.144		1
ENSG00000104825	491	-0.149	0.186	-0.802	0.422	0.691	0
ENSG00000278107	1.18	0.32	2.17	0.147	0.883		1
ENSG00000264577	30.2	0.165	0.598	0.277	0.782	0.912	0
ENSG00000168913	119	0.24	0.308	0.78	0.436	0.701	0
ENSG00000160606	192	-0.155	0.198	-0.784	0.433	0.699	0
ENSG00000186687	1110	-0.121	0.136	-0.891	0.373	0.65	0
ENSG00000187621	4.28	-0.474	1.22	-0.387	0.699		0
ENSG00000160602	198	0.0663	0.199	0.333	0.739	0.891	0
ENSG00000247853	3.43	0.0088	1.25	0.00705	0.994		0
ENSG00000289463	253	-0.0597	0.249	-0.24	0.81	0.926	0
ENSG00000231272	0.685	1.35	2.86	0.471	0.637		2
ENSG00000264066	2	0.885	1.88	0.47	0.638		2
ENSG00000266642	0.976	-2.39	2.53	-0.944	0.345		2
ENSG00000011566	2350	-0.17	0.109	-1.56	0.119	0.343	0
ENSG00000167536	181	-0.0278	0.201	-0.138	0.89	0.958	0
ENSG00000109118	1600	-0.0722	0.116	-0.624	0.533	0.772	0
ENSG00000063015	61.2	1.34	0.379	3.53	0.000418	0.00545	0
ENSG00000229321	27.4	0.372	0.516	0.72	0.472	0.728	0
ENSG00000262837	1.17	-1.98	2.47	-0.8	0.424		2
ENSG00000165028	18.2	0.637	0.608	1.05	0.295	0.574	0
ENSG00000171161	418	0.0873	0.146	0.596	0.551	0.784	0
ENSG00000291273	32.8	0.0581	0.547	0.106	0.915	0.968	0
ENSG00000047621	499	-0.0317	0.143	-0.221	0.825	0.933	0
ENSG00000126803	862	-0.644	0.139	-4.62	3.81e-06	9.69e-05	0
ENSG00000108256	14100	-0.255	0.0951	-2.68	0.00728	0.0507	0
ENSG00000157500	3190	0.142	0.107	1.32	0.188	0.446	0
ENSG00000266111	11.5	-0.659	0.726	-0.908	0.364	0.641	0
ENSG00000130522	864	0.0931	0.149	0.625	0.532	0.772	0
ENSG00000241911	2.1	-3.67	2.02	-1.81	0.07		2
ENSG00000206562	469	-0.0715	0.166	-0.432	0.666	0.855	0
ENSG00000152467	6.56	-1.37	1.15	-1.2	0.232		0
ENSG00000116678	441	1.04	0.168	6.22	4.84e-10	2.92e-08	0
ENSG00000168792	33.1	0.541	0.42	1.29	0.198	0.459	0
ENSG00000204277	0.84	-0.738	2.72	-0.272	0.786		2
ENSG00000267199	27.2	0.327	0.482	0.679	0.497	0.746	0
ENSG00000167543	129	0.313	0.242	1.3	0.195	0.456	0
ENSG00000264290	1.06	0.496	2.36	0.21	0.834		1
ENSG00000108262	2360	0.183	0.109	1.67	0.0951	0.298	0
ENSG00000290573	0.788	-1.47	2.67	-0.55	0.583		2
ENSG00000198720	371	-0.116	0.157	-0.741	0.459	0.719	0
ENSG00000156299	2920	0.116	0.103	1.12	0.261	0.537	0
ENSG00000264007	3.44	-0.318	1.23	-0.259	0.796		0
ENSG00000157219	1.71	2.06	1.91	1.08	0.282		1
ENSG00000265625	5.07	0.692	1.12	0.618	0.536		0
ENSG00000274750	1960	-0.547	0.17	-3.23	0.00126	0.0132	0
ENSG00000176927	4.64	0.106	1.09	0.0972	0.923		0
ENSG00000235152	33.7	-0.619	0.481	-1.29	0.198	0.459	0
ENSG00000235852	2.82	-0.503	1.41	-0.358	0.72		0
ENSG00000173559	149	-0.0938	0.266	-0.353	0.724	0.884	0
ENSG00000213973	1.69	-0.159	1.88	-0.0848	0.932		1
ENSG00000079785	5860	-0.256	0.122	-2.11	0.0352	0.155	0
ENSG00000214719	378	0.377	0.185	2.04	0.0411	0.173	0
ENSG00000290395	7.89	-0.074	0.961	-0.077	0.939	0.977	0
ENSG00000290450	687	-0.0509	0.128	-0.397	0.691	0.868	0
ENSG00000290928	794	-0.189	0.164	-1.15	0.248	0.522	0
ENSG00000213015	167	0.354	0.238	1.49	0.137	0.372	0
ENSG00000263603	71.5	0.0984	0.462	0.213	0.831	0.935	0
ENSG00000139549	2.7	0.692	1.39	0.498	0.618		0
ENSG00000250007	4.15	0.907	1.14	0.797	0.426		0
ENSG00000127483	2900	0.0621	0.177	0.352	0.725	0.884	0
ENSG00000266340	8.12	2.01	0.949	2.11	0.0344	0.153	0
ENSG00000291063	85.7	-0.1	0.343	-0.292	0.77	0.905	0
ENSG00000090554	22.6	0.461	0.515	0.895	0.371	0.647	0
ENSG00000264107	1.91	-0.0323	1.98	-0.0164	0.987		2
ENSG00000291146	3.73	-0.518	1.43	-0.362	0.717		1
ENSG00000131242	4040	0.335	0.104	3.21	0.00131	0.0136	0
ENSG00000278546	0.676	1.72	2.82	0.612	0.541		2
ENSG00000178691	3690	-0.231	0.101	-2.29	0.0219	0.113	0
ENSG00000185158	502	0.225	0.18	1.24	0.213	0.478	0
ENSG00000128040	32.5	1.54	0.454	3.4	0.000671	0.00799	0
ENSG00000225975	39.6	0.124	0.407	0.305	0.761	0.9	0
ENSG00000172943	1320	-0.0958	0.12	-0.802	0.423	0.691	0
ENSG00000188770	17.3	-0.165	0.586	-0.281	0.778	0.91	0
ENSG00000115310	6110	-0.372	0.0943	-3.94	8.03e-05	0.00137	0
ENSG00000141314	1360	-0.0984	0.111	-0.885	0.376	0.653	0
ENSG00000108666	1310	-0.0989	0.129	-0.769	0.442	0.706	0
ENSG00000116745	0.991	2.64	2.43	1.08	0.278		2
ENSG00000262514	8.85	0.129	0.858	0.151	0.88	0.955	0
ENSG00000100353	6590	-0.041	0.117	-0.351	0.725	0.884	0
ENSG00000108671	5210	-0.201	0.123	-1.63	0.103	0.314	0
ENSG00000176749	276	0.548	0.17	3.21	0.00132	0.0137	0
ENSG00000102996	1290	0.22	0.122	1.8	0.072	0.249	0
ENSG00000176658	1020	-0.0402	0.134	-0.299	0.765	0.903	0
ENSG00000100053	1.46	0.409	1.98	0.207	0.836		1
ENSG00000255983	4.98	0.751	1.22	0.617	0.537		0
ENSG00000259704	1.21	1.49	2.32	0.643	0.52		2
ENSG00000265337	2.01	-1.98	1.92	-1.03	0.301		1
ENSG00000268043	411	0.0962	0.166	0.581	0.561	0.791	0
ENSG00000105223	2420	0.0735	0.143	0.513	0.608	0.819	0
ENSG00000236377	5.91	-1.21	1.03	-1.18	0.237		0
ENSG00000006042	1070	-0.0784	0.146	-0.537	0.591	0.809	0
ENSG00000130429	928	-0.168	0.118	-1.42	0.156	0.4	0
ENSG00000108684	15.6	0.611	0.606	1.01	0.313	0.593	0
ENSG00000170439	30.5	0.279	0.437	0.638	0.524	0.765	0
ENSG00000105732	921	-0.149	0.13	-1.15	0.251	0.525	0
ENSG00000277351	2.33	0.0073	1.5	0.00487	0.996		0
ENSG00000279668	18.2	-0.74	0.64	-1.16	0.247	0.521	0
ENSG00000089123	318	-0.0476	0.163	-0.293	0.77	0.905	0
ENSG00000130985	6790	0.0494	0.12	0.411	0.681	0.862	0
ENSG00000153774	4130	0.25	0.118	2.12	0.0342	0.153	0
ENSG00000263571	14.1	-1.79	0.663	-2.7	0.0069	0.0487	0
ENSG00000289255	2.8	0.307	1.5	0.205	0.838		0
ENSG00000142534	28600	0.122	0.136	0.902	0.367	0.644	0
ENSG00000196639	2.86	0.911	1.48	0.616	0.538		1
ENSG00000181291	22.9	0.928	0.584	1.59	0.112	0.33	0
ENSG00000132141	18.4	0.454	0.569	0.798	0.425	0.693	0
ENSG00000198783	569	-0.0177	0.161	-0.11	0.912	0.967	0
ENSG00000273420	34.2	-0.135	0.493	-0.273	0.785	0.913	0
ENSG00000092929	59.1	-0.142	0.343	-0.413	0.68	0.862	0
ENSG00000005156	6220	0.00341	0.102	0.0333	0.973	0.99	0
ENSG00000168890	288	-0.25	0.17	-1.47	0.141	0.378	0
ENSG00000185347	57	0.294	0.338	0.869	0.385	0.66	0
ENSG00000185379	336	-0.096	0.16	-0.599	0.549	0.784	0
ENSG00000006530	1050	0.0221	0.12	0.184	0.854	0.945	0
ENSG00000068724	419	-0.21	0.174	-1.21	0.228	0.497	0
ENSG00000073536	798	-0.182	0.137	-1.33	0.185	0.441	0
ENSG00000125931	9.9	-0.13	0.782	-0.166	0.868	0.951	0
ENSG00000266947	7.84	0.152	0.848	0.18	0.857	0.947	0
ENSG00000132781	863	0.0831	0.151	0.549	0.583	0.805	0
ENSG00000166926	1.25	-1.11	2.11	-0.526	0.599		1
ENSG00000266441	1.87	-0.731	1.74	-0.419	0.675		0
ENSG00000135902	1.3	-0.603	2.07	-0.291	0.771		1
ENSG00000267364	5.69	-0.947	1.12	-0.85	0.396		0
ENSG00000172716	2.2	-0.82	1.6	-0.513	0.608		1
ENSG00000182612	58	0.486	0.353	1.37	0.169	0.417	0
ENSG00000228789	1.06	0.22	2.37	0.0927	0.926		2
ENSG00000137871	525	-0.088	0.153	-0.573	0.566	0.795	0
ENSG00000267547	5.91	0.503	0.962	0.523	0.601		0
ENSG00000237125	16	0.268	0.618	0.433	0.665	0.854	0
ENSG00000289174	2.42	-3.16	1.91	-1.65	0.0984		1
ENSG00000267321	134	-0.256	0.278	-0.918	0.358	0.636	0
ENSG00000108733	143	0.135	0.256	0.525	0.599	0.814	0
ENSG00000280165	58.6	0.451	0.323	1.4	0.163	0.409	0
ENSG00000069399	18	0.433	0.561	0.773	0.44	0.705	0
ENSG00000270885	841	-0.323	0.148	-2.18	0.0292	0.137	0
ENSG00000270765	4.14	-0.447	1.2	-0.372	0.71		0
ENSG00000270806	1.69	-0.315	2	-0.158	0.875		1
ENSG00000270829	1.77	-0.0343	1.9	-0.018	0.986		1
ENSG00000114646	61.8	-0.224	0.31	-0.722	0.47	0.727	0
ENSG00000270647	5880	-0.063	0.105	-0.6	0.548	0.783	0
ENSG00000170417	153	0.499	0.233	2.14	0.0325	0.147	0
ENSG00000274808	20.4	0.47	0.592	0.794	0.427	0.695	0
ENSG00000138100	38.1	-0.726	0.411	-1.77	0.0774	0.261	0
ENSG00000248896	0.858	-1.15	2.54	-0.451	0.652		1
ENSG00000274767	1.38	1.48	2.27	0.651	0.515		2
ENSG00000103111	1240	-0.117	0.119	-0.983	0.326	0.605	0
ENSG00000125753	2040	-0.304	0.121	-2.51	0.0122	0.0733	0
ENSG00000159248	25.5	1.37	0.65	2.11	0.0345	0.153	0
ENSG00000274226	4.03	2.86	1.61	1.78	0.0754		2
ENSG00000105829	566	-0.0784	0.139	-0.566	0.572	0.798	0
ENSG00000273611	992	-0.142	0.16	-0.886	0.375	0.652	0
ENSG00000188505	53.9	0.381	0.339	1.12	0.262	0.538	0
ENSG00000278259	1730	-0.0174	0.13	-0.134	0.893	0.959	0
ENSG00000277161	347	-0.519	0.171	-3.04	0.00235	0.0213	0
ENSG00000179292	26.3	-0.432	0.516	-0.837	0.402	0.676	0
ENSG00000254829	1	-2.96	2.52	-1.17	0.24		2
ENSG00000275720	2.68	0.293	1.52	0.192	0.848		0
ENSG00000233208	5.4	-1.2	1.03	-1.16	0.244		0
ENSG00000277579	1.42	0.285	2.22	0.128	0.898		2
ENSG00000115556	7.71	2.77	1.1	2.52	0.0119	0.0719	1
ENSG00000138944	198	-0.289	0.193	-1.5	0.134	0.368	0
ENSG00000276023	216	0.121	0.199	0.611	0.541	0.778	0
ENSG00000270207	1.98	1.15	1.61	0.714	0.475		0
ENSG00000234474	5.06	2.96	1.32	2.24	0.025		1
ENSG00000149428	10600	-0.116	0.107	-1.09	0.278	0.555	0
ENSG00000278845	1550	-0.205	0.161	-1.28	0.201	0.463	0
ENSG00000275832	179	-0.987	0.209	-4.73	2.21e-06	6.09e-05	0
ENSG00000224165	3.05	-0.366	1.39	-0.263	0.793		0
ENSG00000174521	0.623	-0.947	2.88	-0.329	0.742		2
ENSG00000277363	220	0.95	0.233	4.08	4.46e-05	0.000838	0
ENSG00000143882	17.4	0.127	0.61	0.209	0.835	0.937	0
ENSG00000273604	106	0.983	0.251	3.92	8.79e-05	0.00149	0
ENSG00000167617	22.7	1.36	0.522	2.61	0.00919	0.0599	0
ENSG00000288062	1.21	-1.16	2.44	-0.477	0.633		2
ENSG00000272037	1.01	-2.91	2.54	-1.14	0.253		2
ENSG00000198520	6.74	0.64	0.954	0.671	0.502		0
ENSG00000275023	279	1.1	0.247	4.45	8.78e-06	0.000202	0
ENSG00000277972	241	-0.0168	0.191	-0.0877	0.93	0.974	0
ENSG00000277258	1200	0.12	0.112	1.07	0.285	0.563	0
ENSG00000276293	2640	0.205	0.127	1.62	0.106	0.319	0
ENSG00000260585	1.71	1.83	2.06	0.89	0.373		2
ENSG00000100146	123	1.16	0.237	4.91	9.3e-07	2.82e-05	0
ENSG00000125691	25800	0.0454	0.118	0.384	0.701	0.872	0
ENSG00000290925	2.93	-0.899	1.4	-0.641	0.522		0
ENSG00000115233	2820	-0.152	0.134	-1.13	0.257	0.533	0
ENSG00000127311	763	-0.215	0.144	-1.5	0.135	0.369	0
ENSG00000169020	3290	-0.319	0.15	-2.13	0.0335	0.15	0
ENSG00000130770	3060	-0.244	0.109	-2.23	0.0258	0.126	0
ENSG00000171532	4.21	-2.12	1.29	-1.65	0.099		0
ENSG00000131771	664	0.721	0.141	5.13	2.86e-07	9.86e-06	0
ENSG00000214338	289	0.107	0.187	0.572	0.567	0.796	0
ENSG00000138069	2250	-0.175	0.111	-1.58	0.115	0.335	0
ENSG00000141741	446	0.173	0.158	1.09	0.274	0.551	0
ENSG00000004961	582	-0.425	0.14	-3.04	0.00237	0.0214	0
ENSG00000168461	800	0.0239	0.13	0.183	0.855	0.945	0
ENSG00000161405	33.9	-0.584	0.419	-1.4	0.163	0.409	0
ENSG00000073605	538	0.443	0.213	2.08	0.0379	0.163	0
ENSG00000290545	8.96	0.0773	0.832	0.0929	0.926	0.972	0
ENSG00000172057	1790	-0.0945	0.16	-0.59	0.555	0.786	0
ENSG00000136937	3550	-0.277	0.103	-2.69	0.0072	0.0503	0
ENSG00000188895	2840	0.123	0.107	1.14	0.253	0.527	0
ENSG00000104427	675	0.0329	0.156	0.21	0.833	0.936	0
ENSG00000163029	3890	-0.0784	0.123	-0.638	0.523	0.765	0
ENSG00000171475	1690	0.0391	0.11	0.356	0.722	0.883	0
ENSG00000094804	3260	-0.207	0.106	-1.96	0.0502	0.199	0
ENSG00000125827	470	0.303	0.145	2.09	0.0367	0.159	0
ENSG00000131759	273	0.442	0.167	2.65	0.0081	0.055	0
ENSG00000169710	9900	-0.0655	0.0998	-0.656	0.512	0.757	0
ENSG00000268584	27.2	-0.116	0.477	-0.244	0.807	0.925	0
ENSG00000271964	17.2	-0.238	0.674	-0.353	0.724	0.884	0
ENSG00000149131	954	0.291	0.142	2.05	0.0406	0.172	0
ENSG00000124466	15.4	-0.36	0.589	-0.612	0.541	0.778	0
ENSG00000265666	2.63	-0.201	1.41	-0.143	0.886		0
ENSG00000266208	9.86	-0.111	0.771	-0.144	0.886	0.957	0
ENSG00000271860	5.22	-0.014	1.04	-0.0135	0.989		0
ENSG00000139324	3280	-0.236	0.103	-2.29	0.0219	0.113	0
ENSG00000126353	3.16	1.16	1.36	0.857	0.392		0
ENSG00000073584	5850	0.153	0.103	1.48	0.139	0.375	0
ENSG00000289689	1.08	0.379	2.52	0.151	0.88		2
ENSG00000278834	30.9	0.848	0.438	1.93	0.053	0.206	0
ENSG00000250829	12.3	1.27	0.696	1.82	0.069	0.242	0
ENSG00000175040	287	0.0982	0.174	0.565	0.572	0.798	0
ENSG00000164011	564	-0.0841	0.136	-0.62	0.535	0.773	0
ENSG00000259865	63.2	0.276	0.357	0.772	0.44	0.705	0
ENSG00000186395	107	-0.407	0.244	-1.67	0.0947	0.298	0
ENSG00000288840	7.76	-0.0447	0.859	-0.052	0.959	0.985	0
ENSG00000270127	1.34	-2.11	2.19	-0.962	0.336		1
ENSG00000167920	92.5	-0.319	0.278	-1.15	0.251	0.525	0
ENSG00000107742	15.4	0.349	0.634	0.549	0.583	0.805	0
ENSG00000287059	25.4	2.29	0.518	4.43	9.57e-06	0.000218	0
ENSG00000266248	2.6	0.14	1.48	0.0944	0.925		0
ENSG00000177058	831	-0.515	0.148	-3.48	0.000497	0.00628	0
ENSG00000271976	103	0.0169	0.254	0.0664	0.947	0.98	0
ENSG00000273723	65.6	-0.281	0.331	-0.848	0.397	0.671	0
ENSG00000120217	2.32	0.0207	1.56	0.0133	0.989		0
ENSG00000064601	1250	-0.565	0.135	-4.17	3.03e-05	0.000595	0
ENSG00000187815	201	0.191	0.206	0.931	0.352	0.629	0
ENSG00000116863	279	-0.388	0.172	-2.26	0.0238	0.119	0
ENSG00000100441	1510	0.155	0.111	1.4	0.162	0.408	0
ENSG00000168140	287	0.119	0.174	0.683	0.494	0.744	0
ENSG00000276097	2.33	-0.551	1.56	-0.354	0.723		0
ENSG00000249731	2.96	1.2	1.42	0.849	0.396		0
ENSG00000185090	283	-0.185	0.222	-0.836	0.403	0.676	0
ENSG00000278716	21.2	0.243	0.538	0.452	0.651	0.847	0
ENSG00000230423	1.18	-1.84	2.51	-0.735	0.463		2
ENSG00000104852	5350	-0.0259	0.102	-0.255	0.799	0.92	0
ENSG00000067992	4570	-0.627	0.101	-6.22	4.97e-10	2.98e-08	0
ENSG00000290090	1.38	-0.437	1.98	-0.221	0.825		0
ENSG00000278023	88.5	0.438	0.28	1.56	0.118	0.34	0
ENSG00000196361	57.1	0.234	0.357	0.654	0.513	0.758	0
ENSG00000234183	4.66	0.94	1.15	0.814	0.415		0
ENSG00000173801	2680	0.105	0.102	1.03	0.303	0.582	0
ENSG00000005020	147	-0.435	0.262	-1.66	0.0965	0.301	0
ENSG00000152556	2460	0.154	0.148	1.04	0.297	0.576	0
ENSG00000102934	62.1	0.562	0.323	1.74	0.082	0.271	0
ENSG00000141696	421	0.233	0.158	1.48	0.139	0.375	0
ENSG00000114650	2130	0.0116	0.131	0.0887	0.929	0.974	0
ENSG00000277595	2.71	1.35	1.8	0.751	0.453		2
ENSG00000141756	2400	-0.2	0.124	-1.62	0.106	0.319	0
ENSG00000008056	59.2	-0.913	0.322	-2.83	0.00459	0.0358	0
ENSG00000161594	4.41	-0.892	1.18	-0.754	0.451		0
ENSG00000254126	2.28	3.25	1.91	1.7	0.0893		2
ENSG00000204815	46.4	1.06	0.394	2.7	0.00692	0.0488	0
ENSG00000272910	6.64	-0.456	0.93	-0.491	0.624		0
ENSG00000173786	1190	-0.0917	0.117	-0.786	0.432	0.698	0
ENSG00000181804	6	0.519	0.92	0.564	0.572		0
ENSG00000168259	5150	-0.256	0.122	-2.1	0.0355	0.156	0
ENSG00000108774	2120	-0.33	0.123	-2.68	0.00726	0.0506	0
ENSG00000116017	2170	0.347	0.115	3.01	0.00258	0.0231	0
ENSG00000089558	5.08	-1.64	1.21	-1.35	0.176		0
ENSG00000173702	1.75	-0.417	1.96	-0.213	0.831		1
ENSG00000230068	3.25	2.45	1.69	1.45	0.146		2
ENSG00000278829	19.8	0.257	0.567	0.453	0.651	0.846	0
ENSG00000132825	103	-0.0582	0.252	-0.231	0.817	0.929	0
ENSG00000126561	123	0.299	0.233	1.29	0.199	0.46	0
ENSG00000289579	38.9	-0.203	0.39	-0.52	0.603	0.816	0
ENSG00000218336	5180	-0.25	0.118	-2.12	0.0337	0.151	0
ENSG00000267632	86.7	-0.279	0.394	-0.707	0.479	0.733	0
ENSG00000108784	154	-0.0282	0.223	-0.127	0.899	0.961	0
ENSG00000108786	12.1	-0.0909	0.664	-0.137	0.891	0.958	0
ENSG00000145020	886	-0.229	0.127	-1.8	0.0726	0.251	0
ENSG00000174827	3.74	1.07	1.29	0.827	0.408		0
ENSG00000287710	41.3	-0.432	0.381	-1.13	0.257	0.533	0
ENSG00000235493	54.2	0.476	0.376	1.27	0.205	0.469	0
ENSG00000037042	329	0.454	0.172	2.63	0.00849	0.0569	0
ENSG00000108219	2050	0.183	0.123	1.49	0.136	0.371	0
ENSG00000184451	7.72	0.486	0.856	0.568	0.57	0.797	0
ENSG00000023445	5.25	0.329	1.06	0.309	0.757		0
ENSG00000197291	63.5	-0.417	0.354	-1.18	0.238	0.51	0
ENSG00000131477	160	-0.295	0.256	-1.15	0.25	0.524	0
ENSG00000087470	2900	-0.2	0.108	-1.85	0.0646	0.233	0
ENSG00000183978	287	-0.357	0.203	-1.76	0.0782	0.263	0
ENSG00000176563	3.2	-0.773	1.32	-0.587	0.557		0
ENSG00000166068	1870	-0.0663	0.109	-0.606	0.545	0.78	0
ENSG00000131467	3420	-0.482	0.113	-4.26	2.07e-05	0.000426	0
ENSG00000131480	82.1	0.264	0.339	0.777	0.437	0.702	0
ENSG00000115155	4.26	2.46	1.3	1.89	0.0585		1
ENSG00000266967	735	-0.0645	0.159	-0.407	0.684	0.864	0
ENSG00000171150	1150	-0.0736	0.115	-0.638	0.524	0.765	0
ENSG00000267060	31.9	-0.044	0.449	-0.098	0.922	0.971	0
ENSG00000198863	513	-0.338	0.15	-2.26	0.0238	0.119	0
ENSG00000108830	2670	-0.16	0.161	-0.994	0.32	0.6	0
ENSG00000176058	325	-0.211	0.175	-1.2	0.229	0.498	0
ENSG00000188186	1610	-0.0559	0.173	-0.323	0.747	0.894	0
ENSG00000198496	148	-0.15	0.257	-0.584	0.559	0.789	0
ENSG00000254533	5.75	0.396	1.04	0.382	0.702		0
ENSG00000005102	1.49	3.03	2.17	1.39	0.163		2
ENSG00000174483	643	0.133	0.147	0.9	0.368	0.645	0
ENSG00000043355	4850	0.896	0.139	6.47	1.01e-10	6.67e-09	0
ENSG00000104147	424	-0.307	0.179	-1.72	0.0857	0.279	0
ENSG00000231256	5	-0.891	1.12	-0.792	0.428		0
ENSG00000263412	68.2	0.0344	0.327	0.105	0.916	0.969	0
ENSG00000129988	2.25	-0.0118	1.47	-0.00803	0.994		0
ENSG00000167283	2100	-0.389	0.163	-2.39	0.017	0.0939	0
ENSG00000161654	4010	-0.147	0.117	-1.26	0.209	0.472	0
ENSG00000141349	1210	0.0227	0.153	0.148	0.882	0.956	0
ENSG00000129657	1470	0.143	0.142	1.01	0.315	0.595	0
ENSG00000158169	641	0.101	0.132	0.77	0.441	0.705	0
ENSG00000290659	5.78	1.43	1.14	1.26	0.208		1
ENSG00000108840	3020	0.179	0.108	1.65	0.0987	0.305	0
ENSG00000267080	292	-0.441	0.21	-2.1	0.0361	0.158	0
ENSG00000087152	1920	-0.0538	0.118	-0.455	0.649	0.845	0
ENSG00000274333	876	0.137	0.393	0.348	0.728	0.885	0
ENSG00000108312	4960	-0.201	0.113	-1.79	0.0738	0.253	0
ENSG00000269925	3.28	-1.9	1.7	-1.12	0.263		2
ENSG00000260793	43.1	0.631	0.456	1.38	0.166	0.414	0
ENSG00000271789	91.8	0.0601	0.322	0.187	0.852	0.944	0
ENSG00000288877	11.6	1.06	0.731	1.45	0.148	0.388	0
ENSG00000267750	40.4	0.417	0.412	1.01	0.311	0.591	0
ENSG00000108309	62.6	-0.584	0.313	-1.87	0.0619	0.227	0
ENSG00000165495	426	0.829	0.151	5.49	4e-08	1.7e-06	0
ENSG00000138326	49600	-0.0359	0.167	-0.215	0.83	0.935	0
ENSG00000171097	235	-0.0494	0.204	-0.242	0.809	0.925	0
ENSG00000013306	1570	-0.153	0.126	-1.22	0.224	0.492	0
ENSG00000003987	532	0.262	0.144	1.82	0.0685	0.241	0
ENSG00000030582	1030	-0.0346	0.142	-0.244	0.807	0.925	0
ENSG00000283045	15.1	-0.469	0.782	-0.6	0.549	0.784	0
ENSG00000180340	891	1.54	0.146	10.6	3.08e-26	9.13e-24	0
ENSG00000267160	48.3	0.406	0.369	1.1	0.27	0.547	0
ENSG00000073670	150	0.663	0.23	2.89	0.00386	0.0313	0
ENSG00000267405	3.91	1.03	1.24	0.832	0.406		0
ENSG00000286332	3.58	1.38	1.23	1.12	0.262		0
ENSG00000120963	711	-0.0491	0.13	-0.377	0.706	0.875	0
ENSG00000131095	6.7	-0.0396	0.914	-0.0434	0.965		0
ENSG00000131094	10.1	1.61	0.787	2.04	0.0413	0.174	0
ENSG00000236519	21.4	0.0376	0.519	0.0723	0.942	0.979	0
